 1.18041233E+01 1.90294928E-02-6.86057265E-06 1.10920501E-09-6.64442984E-14    2
 4.23294268E+04-3.35946492E+01 3.10289191E+00 2.90180407E-02 1.88556724E-05    3
-4.87757671E-08 2.28149663E-11 4.53592635E+04 1.45726287E+01 4.76551215E+04    4
C6H6  1,2-Hexadi  T11/10C  6.H  6.   0.   0.G   200.000  6000.000 1000.        1
 1.28917993E+01 1.87846596E-02-6.75323481E-06 1.09103560E-09-6.53558491E-14    2
 4.43776462E+04-4.07135109E+01 2.21979932E+00 3.93045111E-02-4.49195341E-06    3
-2.49701907E-08 1.38867376E-11 4.77608479E+04 1.65546134E+01 5.00871676E+04    4
C6H6 3,4-Dimethy  T06/11C  6.H  6.   0.   0.G   200.000  6000.000 1000.        1
 1.18846230E+01 1.94000819E-02-6.91019620E-06 1.10955461E-09-6.61840646E-14    2
 3.53276495E+04-3.95844044E+01 8.75438580E-01 3.19344033E-02 2.88422272E-05    3
-6.81200940E-08 3.18859041E-11 3.90691932E+04 2.11423417E+01 4.08848444E+04    4
C6H6 1,3-Hexadie  T06/11C  6.H  6.   0.   0.G   200.000  6000.000 1000.        1
 1.22304631E+01 1.89883799E-02-6.73575131E-06 1.07834966E-09-6.41836493E-14    2
 3.58932777E+04-3.78614683E+01 2.05823238E+00 3.89538627E-02-4.05258863E-06    3
-2.62016297E-08 1.47393810E-11 3.90476614E+04 1.64911833E+01 4.13120754E+04    4
C6H6 1,3-Butadie  T06/11C  6.H  6.   0.   0.G   200.000  6000.000 1000.        1
 1.23218959E+01 1.88371054E-02-6.66549991E-06 1.06532424E-09-6.33348904E-14    2
 3.62403313E+04-3.86746959E+01 7.44284205E-01 4.72659274E-02-2.19463897E-05    3
-9.84218905E-09 9.27385794E-12 3.95566017E+04 2.18137752E+01 4.16703657E+04    4
C6H5OH,phenol     g 8/00C  6.H  6.O  1.   0.G   200.000  6000.000 1000.        1
 1.41552427E+01 1.99350340E-02-7.18219540E-06 1.16229002E-09-6.97147483E-14    2
-1.81287441E+04-5.17984911E+01-2.90978575E-01 4.08562397E-02 2.42829425E-05    3
-7.14477617E-08 3.46002146E-11-1.34129780E+04 2.68745637E+01-1.15940687E+04    4
C6H6O  2,4-cyclo  T06/03C  6.H  6.O  1.   0.G   200.000  6000.000 1000.        1
 1.26746353E+01 2.18954738E-02-7.93048713E-06 1.28766673E-09-7.74049768E-14    2
-8.76791877E+03-4.29349247E+01 1.42905833E+00 2.75022373E-02 4.89356224E-05    3
-8.89267073E-08 3.89096730E-11-4.52491549E+03 2.10316391E+01-2.60147621E+03    4
C6H6O  Oxepin     T 6/12C  6.H  6.O  1.   0.G   200.000  6000.000 1000.        1
 1.30441113E+01 2.14261846E-02-7.72980856E-06 1.25186000E-09-7.51213526E-14    2
 4.52121573E+03-4.65094413E+01 1.21185154E+00 2.79834967E-02 5.21702283E-05    3
-9.59137898E-08 4.24654392E-11 8.89144079E+03 2.04709926E+01 1.07879589E+04    4
C6H5OOH hydroper  T03/06C  6.H  6.O  2.   0.G   200.000  6000.000 1000.        1
 1.61396041E+01 2.08447848E-02-7.64070773E-06 1.24667046E-09-7.51132000E-14    2
-7.68952573E+03-5.95754960E+01 2.63159057E-01 4.23800271E-02 3.05412431E-05    3
-8.13196326E-08 3.86504418E-11-2.41155401E+03 2.73095957E+01-3.22058666E+02    4
C6H7  1,4-CyDiEne T 8/10C  6.H  7.   0.   0.G   200.000  6000.000 1000.        1
 1.14416904E+01 2.28023386E-02-8.21084119E-06 1.32793102E-09-7.96046682E-14    2
 1.95096674E+04-3.89180376E+01 9.89769161E-01 2.08229745E-02 7.09544962E-05    3
-1.14720397E-07 4.92346711E-11 2.37120517E+04 2.20321792E+01 2.53560814E+04    4
C6H7+ 1,4 cyDiEne T01/12C  6.H  7.E -1.   0.G   298.150  6000.000 1000.        1
 1.09123050E+01 2.33846328E-02-8.44681225E-06 1.36898972E-09-8.21878073E-14    2
 9.99114716E+04-3.68235084E+01-2.80521377E+00 4.89071837E-02-6.43809191E-06    3
-2.69426602E-08 1.44157096E-11 1.04376474E+05 3.72195856E+01 1.05610553E+05    4
C6H7 1,3,5 Linear A03/05C  6.H  7.   0.   0.G   200.000  6000.000 1000.        1
 1.26756164E+01 2.04172005E-02-7.25924649E-06 1.15611123E-09-6.84356944E-14    2
 4.62236276E+04-3.66322038E+01 2.82605342E+00 3.48404920E-02 1.31406933E-05    3
-4.68820461E-08 2.29960533E-11 4.94582065E+04 1.70295025E+01 5.18836511E+04    4
C6H7  C5H5-1-CH2  A03/05C  6.H  7.   0.   0.G   200.000  6000.000 1000.        1
 1.27079227E+01 2.13529273E-02-7.71585835E-06 1.25058460E-09-7.50743824E-14    2
 3.41136541E+04-4.24117660E+01 1.64289716E+00 2.65257755E-02 5.29482958E-05    3
-9.65595872E-08 4.29631206E-11 3.82157747E+04 2.03616391E+01 4.01818508E+04    4
C6H7  C5H5-3-CH2  A03/05C  6.H  7.   0.   0.G   200.000  6000.000 1000.        1
 1.31180563E+01 2.10247437E-02-7.60660029E-06 1.23388906E-09-7.41144871E-14    2
 2.35701438E+04-4.51867987E+01-4.65377649E-02 3.96188470E-02 2.21522238E-05    3
-6.60053606E-08 3.19768019E-11 2.79177074E+04 2.66778342E+01 2.97451371E+04    4
C6H7  C5H4-1-CH3  T 1/12C  6.H  7.   0.   0.G   200.000  6000.000 1000.        1
 1.28996538E+01 2.12183240E-02-7.67565006E-06 1.24495899E-09-7.47731827E-14    2
 2.05119449E+04-4.47534535E+01 5.64034275E-01 3.84201803E-02 1.94958520E-05    3
-5.95545053E-08 2.86869522E-11 2.46369899E+04 2.27464371E+01 2.65809107E+04    4
C6H7+ C5H4-1-CH3  T 1/12C  6.H  7.E -1.   0.G   298.150  6000.000 1000.        1
 1.15301772E+01 2.20123236E-02-7.86460291E-06 1.26528409E-09-7.55727897E-14    2
 1.15205971E+05-3.71651445E+01-1.46108993E+00 5.01602170E-02-1.75649676E-05    3
-1.40098641E-08 9.74331371E-12 1.19211756E+05 3.19146326E+01 1.20827325E+05    4
C6H5NH2(L)        P 6/95C  6.H  7.N  1.   0.C   267.130   460.000  267.13      1
 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 0.00000000E+00 0.00000000E+00 4.76544974E+01-3.11868497E-01 1.30585811E-03    3
-2.19040282E-06 1.31395681E-09-4.38670916E+03-1.96839076E+02 3.78855759E+03    4
C6H7N Aniline     T02/12C  6.H  7.N  1.   0.G   200.000  6000.000 1000.        1
 1.40259856E+01 2.24205863E-02-8.00979253E-06 1.28917984E-09-7.70419644E-14    2
 3.75998050E+03-5.24395750E+01-4.73668027E-01 3.99580121E-02 3.36490089E-05    3
-8.14187230E-08 3.79342873E-11 8.67936395E+03 2.74201260E+01 1.04684461E+04    4
C6H7O5(NO2)3  NC  T 7/10C  6.H  7.O 11.N  3.G   200.000  6000.000 1000.        1
 4.83471632E+02-7.12817372E-01 3.61866861E-04-7.27360812E-08 5.06439802E-12    2
-2.72291069E+05-2.67125054E+03 4.69534423E+00 9.25489601E-02 2.89557717E-05    3
-1.19306239E-07 5.79556010E-11-8.41632854E+04-5.91311936E-01-7.86024432E+04    4
C6H8 DIHYDROBENZVAT02/04C  6.H  8.   0.   0.G   200.000  6000.000 1000.        1
 1.28729403E+01 2.38087609E-02-8.69023186E-06 1.41812611E-09-8.55395874E-14    2
 2.09789566E+04-4.90200962E+01 6.73185642E-01 1.27777539E-02 1.15643866E-04    3
-1.73057475E-07 7.32867255E-11 2.61939628E+04 2.39322490E+01 2.76769166E+04    4
C6H8 CY C5H5-1-CH3A03/05C  6.H  8.   0.   0.G   200.000  6000.000 1000.        1
 1.12002638E+01 2.50104924E-02-8.94914815E-06 1.44109704E-09-8.61256818E-14    2
 7.66096956E+03-3.68265351E+01 2.93206487E+00 1.12663266E-02 9.41193663E-05    3
-1.36178031E-07 5.64768524E-11 1.15372662E+04 1.42303662E+01 1.35013031E+04    4
C6H8 3-CH3-1,3C5H5T 1/07C  6.H  8.   0.   0.G   200.000  6000.000 1000.        1
 1.11438571E+01 2.51265706E-02-9.00536078E-06 1.45167109E-09-8.68188102E-14    2
 6.15685018E+03-3.61900531E+01 3.15023799E+00 1.30929547E-02 8.49819174E-05    3
-1.23780433E-07 5.11852420E-11 9.89179835E+03 1.29939079E+01 1.19433443E+04    4
C6H8              L 8/89C   6H   8    0    0G   200.000  6000.000 1000.        1
 0.13184588E+02 0.24023820E-01-0.86729021E-05 0.14049681E-08-0.84315805E-13    2
 0.11858656E+05-0.45629943E+02 0.38587790E+01 0.15885821E-01 0.81120967E-04    3
-0.12184205E-06 0.50832636E-10 0.15950538E+05 0.10384627E+02 0.18307022E+05    4
C6H8  1,3-Cycloh  T 1/13C  6.H  8.   0.   0.G   200.000  6000.000 1000.        1
 1.17847024E+01 2.55297610E-02-9.27347301E-06 1.50825959E-09-9.07600403E-14    2
 6.89279898E+03-4.92557927E+01 1.72830124E+00 1.48763716E-02 9.48156479E-05    3
-1.40782337E-07 5.88205066E-11 1.13699171E+04 1.15225769E+01 1.31336663E+04    4
C6H8  1,4-Cycloh  T 1/13C  6.H  8.   0.   0.G   200.000  6000.000 1000.        1
 1.14554094E+01 2.58601409E-02-9.40048252E-06 1.52963016E-09-9.20743697E-14    2
 7.03862142E+03-4.75508503E+01 1.90150254E+00 1.48184369E-02 9.13316312E-05    3
-1.34622083E-07 5.59231360E-11 1.13708953E+04 1.05009495E+01 1.31637342E+04    4
C6H8O5(NO2)2      T 7/10C  6.H  8.O  9.N  2.G   200.000  6000.000 1000.        1
 4.50435113E+02-6.65621252E-01 3.36779953E-04-6.71657162E-08 4.63780945E-12    2
-2.71217913E+05-2.48944449E+03 3.86997111E+00 8.54861418E-02 2.38648289E-05    3
-1.06426102E-07 5.22710669E-11-9.56129821E+04 1.84687520E+00-9.06343537E+04    4
C6H8O 2,5DiMeFuranT 3/12C  6.H  8.O  1.   0.G   200.000  6000.000 1000.        1
 1.37701743E+01 2.49984474E-02-8.95648527E-06 1.44354623E-09-8.63252106E-14    2
-2.12637332E+04-4.86282570E+01 2.56796891E+00 3.00746944E-02 5.02736199E-05    3
-9.23017076E-08 4.05547819E-11-1.70349276E+04 1.51506783E+01-1.46516564E+04    4
C6H8O 3,4DiMeFuranT 3/12C  6.H  8.O  1.   0.G   200.000  6000.000 1000.        1
 1.36694866E+01 2.50928890E-02-8.99158209E-06 1.44934194E-09-8.66776450E-14    2
-1.87621874E+04-4.87568423E+01 2.41514801E+00 3.20930902E-02 4.33059680E-05    3
-8.36934809E-08 3.70127325E-11-1.45746424E+04 1.49424870E+01-1.21934430E+04    4
C6H9 a            A05/05C  6.H  9.   0.   0.G   200.000  6000.000 1000.        1
 1.28337418E+01 2.50402195E-02-8.89066578E-06 1.41988377E-09-8.43184829E-14    2
 1.48497750E+04-3.82494268E+01 3.73081988E+00 3.16118987E-02 3.09371935E-05    3
-6.53851492E-08 2.94240980E-11 1.81904792E+04 1.30369615E+01 2.08658790E+04    4
C6H9 b            A05/05C  6.H  9.   0.   0.G   200.000  6000.000 1000.        1
 1.29128125E+01 2.49789213E-02-8.89951453E-06 1.42497072E-09-8.47614769E-14    2
 2.59056103E+04-3.64451228E+01 4.61356093E+00 2.58846293E-02 4.54508557E-05    3
-8.10845041E-08 3.54678866E-11 2.91520568E+04 1.14181789E+01 3.19361425E+04    4
C6H9 c CyHexenyl-3A05/05C  6.H  9.   0.   0.G   200.000  6000.000 1000.        1
 1.13323277E+01 2.81990701E-02-1.01386508E-05 1.63781300E-09-9.80945860E-14    2
 9.61555288E+03-3.85483471E+01 2.16099562E+00 1.36943982E-02 9.99484967E-05    3
-1.44517419E-07 5.96459936E-11 1.39334953E+04 1.80484569E+01 1.58120741E+04    4
C6H9 Cy C5H6-CH3  A09/04C  6.H  9.   0.   0.G   200.000  6000.000 1000.        1
 1.23587689E+01 2.70420128E-02-9.77062449E-06 1.58360669E-09-9.50683666E-14    2
 1.61870653E+04-4.32405993E+01 3.86577624E+00 7.70961470E-03 1.11177443E-04    3
-1.54635897E-07 6.30017592E-11 2.04657451E+04 1.05842411E+01 2.26673947E+04    4
C6H9 Cy C5H7-4CH2 A09/04C  6.H  9.   0.   0.G   200.000  6000.000 1000.        1
 1.28004531E+01 2.62432567E-02-9.38824650E-06 1.51151443E-09-9.03196262E-14    2
 1.94773825E+04-4.50030753E+01 2.25978996E+00 2.10480383E-02 8.16756034E-05    3
-1.28838961E-07 5.49321877E-11 2.38441556E+04 1.71670712E+01 2.59463545E+04    4
C6H9 1-C5H7-3-CH2 A04/05C  6.H  9.   0.   0.G   200.000  6000.000 1000.        1
 1.18634484E+01 2.70294846E-02-9.65911211E-06 1.55394507E-09-9.28041069E-14    2
 1.93825470E+04-3.85521731E+01 3.57987649E+00 1.12979205E-02 1.00236207E-04    3
-1.44017416E-07 5.95983742E-11 2.33547327E+04 1.30536118E+01 2.55533423E+04    4
C6H9  C5H7-3-CH2* S 8/01C   6H   9    0    0G   300.000  5000.000 1000.        1
 0.13077980E+02 0.24417660E-01-0.76107300E-05 0.11419440E-08-0.67470450E-13    2
 0.81911070E+04-0.46905720E+02-0.59623810E+01 0.70753750E-01-0.46027670E-04    3
 0.13313790E-07-0.11235350E-11 0.14037320E+05 0.53699530E+02 0.15685702E+05    4
C6H9I-3-iodo      A08/05C  6.H  9.I  1.   0.G   200.000  6000.000 1000.        1
 1.37186171E+01 2.88259443E-02-1.03831858E-05 1.67941393E-09-1.00674506E-13    2
 1.28492265E+03-4.68652571E+01 3.97475016E+00 1.42793424E-02 1.03555742E-04    3
-1.49989737E-07 6.19200179E-11 5.83559728E+03 1.30713396E+01 8.30307499E+03    4
C6H10 1,3-HexadienA09/05C  6.H 10.   0.   0.G   200.000  6000.000 1000.        1
 1.22036500E+01 2.83718594E-02-1.01536016E-05 1.62760437E-09-9.68053329E-14    2
 9.92055464E+02-3.55142375E+01 4.33043903E+00 2.50924406E-02 5.32462166E-05    3
-8.82977395E-08 3.75813502E-11 4.31740800E+03 1.10070626E+01 7.03748507E+03    4
C6H10,cyclo-      g 1/93C  6.H 10.   0.   0.G   200.000  6000.000 1000.        1
 1.17732584E+01 3.09483545E-02-1.12347470E-05 1.82632297E-09-1.09855802E-13    2
-7.20259047E+03-4.26551390E+01 2.36636823E+00 1.06805227E-02 1.18223934E-04    3
-1.65681286E-07 6.76137946E-11-2.48250573E+03 1.67688051E+01-5.53249680E+02    4
C6H10 CyC5H7-CH3  A09/04C  6.H 10.   0.   0.G   200.000  6000.000 1000.        1
 1.17597909E+01 3.02653241E-02-1.09337044E-05 1.77193386E-09-1.06366036E-13    2
-5.56308227E+03-4.24415838E+01 2.77310355E+00 9.17838384E-03 1.17713565E-04    3
-1.62911323E-07 6.60032485E-11-9.66456768E+02 1.47665739E+01 1.01750410E+03    4
C6H10O5 Cellulose T 6/10C  6.H 10.O  5.   0.G   200.000  6000.000 1000.        1
 2.33130225E+01 3.43083933E-02-1.27584611E-05 2.10987074E-09-1.28472368E-13    2
-1.26177509E+05-1.12638666E+02 4.16098795E+00 3.14407020E-02 1.35876557E-04    3
-2.14729304E-07 9.00954106E-11-1.18971617E+05-2.06716162E+00-1.15514925E+05    4
C6H10O5 Levogluco T 6/12C  6.H 10.O  5.   0.G   200.000  6000.000 1000.        1
 2.12576883E+01 3.37537588E-02-1.20813084E-05 1.94696284E-09-1.16454155E-13    2
-1.05067860E+05-8.77634207E+01 1.02548383E+00 5.39526214E-02 5.79177664E-05    3
-1.24491426E-07 5.63562015E-11-9.79530463E+04 2.48252623E+01-9.49569848E+04    4
C6H11  1-ene-6-yl A07/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.34689347E+01 2.93407723E-02-1.05597833E-05 1.69865803E-09-1.01266746E-13    2
 1.29566669E+04-3.78640667E+01 5.35649510E+00 1.95201537E-02 7.89832938E-05    3
-1.21172346E-07 5.11597188E-11 1.65972774E+04 1.13655159E+01 1.95444321E+04    4
C6H11  2-ene-6-yl A07/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.27605793E+01 3.01168355E-02-1.08197236E-05 1.73977051E-09-1.03692791E-13    2
 1.22100274E+04-3.54020393E+01 6.23788522E+00 1.86370994E-02 7.02342856E-05    3
-1.04621010E-07 4.32055091E-11 1.53829414E+04 5.23415999E+00 1.85052897E+04    4
C6H11 3-ene-6yl   A07/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.33625885E+01 2.96436808E-02-1.06633691E-05 1.71602022E-09-1.02335391E-13    2
 1.20158790E+04-3.93326138E+01 5.59157708E+00 1.95048737E-02 7.53690243E-05    3
-1.14012165E-07 4.75032751E-11 1.55897538E+04 8.14490073E+00 1.85868108E+04    4
C6H11 1ene2M-yl   A07/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.35236225E+01 2.93883533E-02-1.05716798E-05 1.70239749E-09-1.01591371E-13    2
 4.80822757E+03-4.14343179E+01 3.00563392E+00 3.26389745E-02 5.08487031E-05    3
-9.38814873E-08 4.13292780E-11 8.83724196E+03 1.87641384E+01 1.14673014E+04    4
C6H11 2M-1ENE-5YL T11/95C   6H  11    0    0G   298.150  5000.000 1000.        1
 0.14332084E+02 0.29125927E-01-0.10865216E-04 0.19028973E-08-0.12681084E-12    2
 0.11021737E+05-0.46268468E+02 0.28792433E+01 0.40613348E-01 0.24127870E-04    3
-0.61187151E-07 0.27837372E-10 0.15246181E+05 0.17899962E+02 0.18015157E+05    4
C6H11 2M-2ENE-5YL A06/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.22192185E+01 3.04565109E-02-1.08745741E-05 1.74508562E-09-1.03950204E-13    2
 4.69640353E+03-3.50603370E+01 3.63027734E+00 2.78605250E-02 5.48191213E-05    3
-9.22108921E-08 3.93432592E-11 8.28499175E+03 1.54759619E+01 1.09263435E+04    4
C6H11 2M-2ENE-5YL T11/95C   6H  11    0    0G   298.150  5000.000 1000.        1
 0.12977914E+02 0.30699396E-01-0.11544244E-04 0.20325566E-08-0.13596284E-12    2
 0.10444175E+05-0.39319934E+02 0.50011464E+01 0.18999758E-01 0.79270344E-04    3
-0.11764308E-06 0.48290683E-10 0.14232811E+05 0.98591862E+01 0.17059045E+05    4
C6H11  2M2EN4YL   A06/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.15464940E+01 3.22525680E-02-1.17193892E-05 1.89817435E-09-1.13683723E-13    2
 2.75708577E+03-3.24744443E+01 7.15573896E+00 1.34674499E-02 7.38540091E-05    3
-9.94466642E-08 3.88336296E-11 5.56268067E+03-2.10097996E+00 8.76905362E+03    4
C6H11  2M4en3yl   A06/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.56644556E+01 2.83277423E-02-1.01656596E-05 1.63515295E-09-9.75533048E-14    2
 3.58552903E+03-5.45844939E+01 3.41120809E+00 3.77072862E-02 4.07702069E-05    3
-8.40649398E-08 3.75403765E-11 8.06781961E+03 1.43676791E+01 1.09726394E+04    4
C6H11  1en-2M4yl  A06/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.21446028E+01 3.14688351E-02-1.13442729E-05 1.82084771E-09-1.08228214E-13    2
 1.02900824E+04-3.43984793E+01 5.47596358E+00 2.16998362E-02 6.37297729E-05    3
-9.68447154E-08 3.99209272E-11 1.34790988E+04 6.78005637E+00 1.64667590E+04    4
C6H11  Cyhexyl    A06/05C  6.H 11.   0.   0.G   200.000  6000.000 1000.        1
 1.12404984E+01 3.36561705E-02-1.21056416E-05 1.95588984E-09-1.17152247E-13    2
 2.56382321E+03-3.94448686E+01 3.79371262E+00 4.21885696E-03 1.33519603E-04    3
-1.78159024E-07 7.12566162E-11 6.94149226E+03 1.08152587E+01 9.12130528E+03    4
C6H11I IodocyHexanA08/05C  6.H 11.I  1.   0.G   200.000  6000.000 1000.        1
 1.35564987E+01 3.43152462E-02-1.23552838E-05 1.99766653E-09-1.19717263E-13    2
-1.34081288E+04-4.75544759E+01 4.95588995E+00 6.24026007E-03 1.36950270E-04    3
-1.85303576E-07 7.45515658E-11-8.64749115E+03 9.04456000E+00-6.01358348E+03    4
C6H11O2 Caproyl R T08/08C  6.H 11.O  2.   0.G   200.000  6000.000 1000.        1
 1.74898472E+01 3.23572344E-02-1.20639382E-05 1.99196097E-09-1.21011962E-13    2
-4.21480961E+04-6.12606553E+01 6.96271118E+00 1.41212682E-02 1.11861085E-04    3
-1.55639521E-07 6.23485497E-11-3.68973597E+04 4.65811613E+00-3.34836328E+04    4
C6H12 trans 3     A03/05C  6.H 12.   0.   0.G   200.000  6000.000 1000.        1
 1.22026584E+01 3.33112698E-02-1.19842937E-05 1.92997393E-09-1.15175007E-13    2
-1.24462369E+04-3.80004425E+01 5.32120633E+00 2.06273139E-02 7.37584289E-05    3
-1.08945044E-07 4.45825285E-11-9.02450060E+03 5.13145237E+00-6.06376082E+03    4
C6H12 1-Hexene    T10/10C  6.H 12.   0.   0.G   200.000  6000.000 1000.        1
 1.22080929E+01 3.32790650E-02-1.19875911E-05 1.92939941E-09-1.15062647E-13    2
-1.12223522E+04-3.43171769E+01 6.59375238E+00 5.81209593E-03 1.17056541E-04    3
-1.57671202E-07 6.35227163E-11-7.71664325E+03 4.70097229E+00-4.73979778E+03    4
C6H12 2-Me-1en    T10/10C  6.H 12.   0.   0.G   200.000  6000.000 1000.        1
 1.15866180E+01 3.38174220E-02-1.21775653E-05 1.96349448E-09-1.17302261E-13    2
-1.29508532E+04-3.17956882E+01 7.32654143E+00 2.24057602E-03 1.19029865E-04    3
-1.54678347E-07 6.11540315E-11-9.73197010E+03 5.01122875E-01-6.67315621E+03    4
C6H12 2Me-2en     T10/10C  6.H 12.   0.   0.G   200.000  6000.000 1000.        1
 1.07253352E+01 3.46133915E-02-1.23985588E-05 1.99405975E-09-1.18968236E-13    2
-1.32194553E+04-2.81050813E+01 8.96524961E+00-7.30015904E-03 1.33400236E-04    3
-1.62499260E-07 6.22491935E-11-1.04524950E+04-7.69362144E+00-7.21713342E+03    4
C6H12 4MP-2en cis T10/10C  6.H 12.   0.   0.G   200.000  6000.000 1000.        1
 1.08919408E+01 3.44485643E-02-1.23252976E-05 1.98033714E-09-1.18062755E-13    2
-1.29079224E+04-2.91075790E+01 9.28609270E+00-1.03556799E-02 1.43042739E-04    3
-1.73929507E-07 6.68338370E-11-1.01022167E+04-8.99590794E+00-6.84223700E+03    4
C6H12 4MP-2en tranT10/10C  6.H 12.   0.   0.G   200.000  6000.000 1000.        1
 1.09181044E+01 3.43503335E-02-1.22729205E-05 1.97006798E-09-1.17373540E-13    2
-1.25010492E+04-2.92799040E+01 8.98380194E+00-8.70700195E-03 1.40050497E-04    3
-1.71776863E-07 6.62977780E-11-9.65884902E+03-7.71073363E+00-6.43815402E+03    4
C6H12,cyclo-      g 6/90C  6.H 12.   0.   0.G   200.000  6000.000 1000.        1
 1.32145970E+01 3.58243434E-02-1.32110852E-05 2.17202521E-09-1.31730622E-13    2
-2.28092102E+04-5.53518322E+01 4.04357527E+00-6.19608335E-03 1.76622274E-04    3
-2.22968474E-07 8.63668578E-11-1.69203544E+04 8.52527441E+00-1.48294969E+04    4
C6H12O Cy-hexanol T12/11C  6.H 12.O  1.   0.G   200.000  6000.000 1000.        1
 1.33838596E+01 3.64055902E-02-1.30423213E-05 2.10192407E-09-1.25689082E-13    2
-4.27691408E+04-5.10997505E+01 2.34802228E+00 1.92215008E-02 1.16646650E-04    3
-1.68729323E-07 6.92365140E-11-3.75355446E+04 1.70759153E+01-3.52513339E+04    4
C6H12O Oxepane    T12/11C  6.H 12.O  1.   0.G   200.000  6000.000 1000.        1
 1.21249520E+01 3.83512610E-02-1.38267574E-05 2.23752201E-09-1.34170977E-13    2
-3.42824584E+04-4.46749492E+01 4.98371540E+00-1.76673739E-03 1.62591223E-04    3
-2.09432185E-07 8.23767907E-11-2.94729816E+04 6.49280254E+00-2.70041159E+04    4
C6H12O2 Caproic acT01/08C  6.H 12.O  2.   0.G   200.000  6000.000 1000.        1
 1.46941620E+01 3.69222180E-02-1.32903968E-05 2.14753504E-09-1.28618778E-13    2
-6.76910877E+04-4.76096538E+01 8.60061113E+00 6.85614684E-05 1.44867152E-04    3
-1.86132195E-07 7.29407696E-11-6.34338368E+04-3.24945069E+00-5.99200213E+04    4
C6H12O2 MeValere  T04/08C  6.H 12.O  2.   0.G   200.000  6000.000 1000.        1
 1.58378240E+01 3.59717328E-02-1.32768107E-05 2.17509303E-09-1.31371100E-13    2
-6.21465723E+04-5.16852808E+01 9.94009566E+00-1.94237664E-03 1.43058991E-04    3
-1.79758128E-07 6.92778856E-11-5.78022694E+04-7.90691578E+00-5.39835743E+04    4
C6H12O2 Butyric   T04/08C  6.H 12.O  2.   0.G   200.000  6000.000 1000.        1
 1.48730879E+01 3.76656586E-02-1.39006716E-05 2.27853312E-09-1.37692123E-13    2
-6.36313780E+04-4.63993258E+01 1.04671462E+01-9.87189569E-03 1.64412784E-04    3
-2.01280378E-07 7.70512593E-11-5.94425403E+04-9.02759989E+00-5.56693501E+04    4
C6H12O6  Glucose  T 6/10C  6.H 12.O  6.   0.G   200.000  6000.000 1000.        1
 2.71159614E+01 3.55978773E-02-1.26796327E-05 2.03397537E-09-1.21203313E-13    2
-1.37163924E+05-1.12300444E+02 1.56615747E+00 7.90442097E-02 1.94257492E-05    3
-9.70843789E-08 4.89952405E-11-1.29082781E+05 2.54526657E+01-1.25099663E+05    4
C6H13 n-hexyl     P10/83C  6.H 13.   0.   0.G   200.000  6000.000 1000.        1
 1.39163141E+01 3.48510892E-02-1.26898935E-05 2.07144196E-09-1.24756674E-13    2
-4.01785625E+03-4.33071846E+01 8.76348959E+00 2.16244832E-03 1.31674686E-04    3
-1.73828247E-07 6.92518175E-11-5.42630596E+02-5.91729689E+00 3.01881891E+03    4
C6H13  2-Hexyl    A07/05C  6.H 13.   0.   0.G   200.000  6000.000 1000.        1
 1.41986473E+01 3.46787125E-02-1.25515738E-05 2.02767674E-09-1.21224274E-13    2
-3.68102477E+03-4.23012097E+01 7.58145549E+00 1.89615514E-02 8.16571755E-05    3
-1.18091545E-07 4.81236008E-11-2.27328454E+02 5.28216352E-05 3.38664816E+03    4
C6H13  2M-1yl     A07/05C  6.H 13.   0.   0.G   200.000  6000.000 1000.        1
 1.36085138E+01 3.39146566E-02-1.21614746E-05 1.95675271E-09-1.16757847E-13    2
-2.56836652E+03-4.22106248E+01 6.32753023E+00 2.29432563E-02 7.00368709E-05    3
-1.05250882E-07 4.31449156E-11 9.48442814E+02 2.87731563E+00 4.28589634E+03    4
C6H13  2M-5yl     A07/05C  6.H 13.   0.   0.G   200.000  6000.000 1000.        1
 1.30255399E+01 3.46052579E-02-1.24155454E-05 1.99658702E-09-1.19050622E-13    2
-2.77515469E+03-3.72134757E+01 6.60629923E+00 1.98623693E-02 7.69757749E-05    3
-1.11917751E-07 4.55660959E-11 5.59978604E+02 3.72645563E+00 3.89288413E+03    4
C6H13  2M-4yl     A07/05C  6.H 13.   0.   0.G   200.000  6000.000 1000.        1
 1.30098703E+01 3.47425832E-02-1.24788818E-05 2.00755656E-09-1.19720967E-13    2
-4.20396046E+03-3.83895964E+01 6.32479866E+00 2.55005418E-02 5.87383483E-05    3
-9.03289388E-08 3.69266574E-11-9.62096601E+02 2.93990634E+00 2.41493678E+03    4
C6H13  2-M-2yl    A07/05C  6.H 13.   0.   0.G   200.000  6000.000 1000.        1
 1.27183265E+01 3.50419951E-02-1.26214954E-05 2.03554638E-09-1.21626246E-13    2
-4.50680272E+03-3.66810455E+01 7.00863829E+00 1.91966023E-02 7.32824258E-05    3
